Learner,stream,randomSeed,learning evaluation instances,evaluation time (cpu seconds),train time (cpu seconds),predict time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,Classes,CM[0][0],CM[0][1],CM[1][0],CM[1][1],model training instances,model serialized size (bytes)
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,5500.0,0.256203106,0.09418058199999979,0.030185349000000174,4.994855279972157E-10,5500.0,0.8451178451178452,0.43595524871614527,0.788,0.5542097737404323,0.8365912855245249,1.4630541871921183,0.7692076119624922,0.8518518518518519,0.472159348121322,2.0,141.0,44.0,62.0,253.0,5500.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,6000.0,0.265928813,0.0962361719999997,0.031367929000000246,5.184464608753722E-10,6000.0,0.889273356401384,0.5119458779500794,0.826,0.6398648872404543,0.8451178451178452,1.3696682464454977,0.8147607567678706,0.8754325259515571,0.568595041322314,2.0,160.0,36.0,51.0,253.0,6000.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,6500.0,0.276357127,0.09789129499999981,0.03281055100000025,5.387771742915115E-10,6500.0,0.8698696242495624,0.4610339277833089,0.8,0.5915366391634672,0.889273356401384,1.3474178403755868,0.7956960010518292,0.8222996515679443,0.5062666160273454,2.0,164.0,51.0,49.0,236.0,6500.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,7000.0,0.285315395,0.09920307099999977,0.03385986200000038,5.562419322008889E-10,7000.0,0.8663960723313241,0.47798789102157013,0.796,0.583795782463929,0.8698696242495624,1.2522522522522523,0.78782334927218,0.8453237410071942,0.4998248686514887,2.0,163.0,43.0,59.0,235.0,7000.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,7500.0,0.294065945,0.10089385299999974,0.0348094800000005,5.733017296219867E-10,7500.0,0.8811657709797437,0.4778439545406199,0.816,0.6168263223656808,0.8663960723313241,1.4390243902439024,0.8042466863681224,0.8610169491525423,0.5490196078431372,2.0,154.0,41.0,51.0,254.0,7500.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,8000.0,0.313738736,0.11150594799999976,0.035932394000000485,6.116551850239437E-10,8000.0,0.8491816186694812,0.4816573065739024,0.824,0.6314352247407481,0.8811657709797437,1.5380710659898478,0.8147815197729771,0.8547854785478548,0.567700337734111,2.0,153.0,44.0,44.0,259.0,8000.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,8500.0,0.323563447,0.11265594999999959,0.0370001620000006,6.308091329907379E-10,8500.0,0.8700805152979066,0.4706726526370311,0.798,0.5900974025974027,0.8491816186694812,1.173913043478261,0.7898714708221076,0.8592592592592593,0.5075996558646402,2.0,167.0,38.0,63.0,232.0,8500.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,9000.0,0.333635114,0.1137586119999994,0.03814364800000072,6.504445386181276E-10,9000.0,0.8834477056634973,0.49731569221705657,0.79,0.5669031512951659,0.8700805152979066,1.4390243902439024,0.7833952666828538,0.8169491525423729,0.4880823401950164,2.0,154.0,54.0,51.0,241.0,9000.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,9500.0,0.341788731,0.11507251099999932,0.03923066600000062,6.663405742123724E-10,9500.0,0.895789144839606,0.5176561525953935,0.824,0.6363095336496337,0.8834477056634973,1.3923444976076556,0.8151361638317933,0.8625429553264605,0.5713919507818508,2.0,161.0,40.0,48.0,251.0,9500.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,10000.0,0.34979871,0.1163514589999994,0.04035970800000062,6.819565776735546E-10,10000.0,0.8759854457246816,0.4868435038665383,0.81,0.5934054646305555,0.895789144839606,1.577319587628866,0.7878319614707552,0.8725490196078431,0.5360195360195361,2.0,138.0,39.0,56.0,267.0,10000.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,10500.0,0.357187823,0.11736046899999923,0.04135022800000056,6.963621602828306E-10,10500.0,0.9064285829920189,0.5402090441788249,0.838,0.6711701471209118,0.8759854457246816,1.242152466367713,0.8339496299152547,0.8664259927797834,0.6060676238999536,2.0,179.0,37.0,44.0,240.0,10500.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,11000.0,0.364675649,0.11841231199999909,0.042280826000000465,7.109601906562847E-10,11000.0,0.8689617379071175,0.5038801814485561,0.836,0.6622011303903637,0.9064285829920189,1.3474178403755868,0.8272248349247727,0.8780487804878049,0.6018538953873316,2.0,166.0,35.0,47.0,252.0,11000.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,11500.0,0.373193147,0.11993816999999891,0.043428436000000424,7.275656372184557E-10,11500.0,0.8665126523582406,0.48196191027280033,0.826,0.6373186593296647,0.8689617379071175,1.4509803921568627,0.8148317098771399,0.8682432432432432,0.5774023231256599,2.0,156.0,39.0,48.0,257.0,11500.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,12000.0,0.381389097,0.12134624399999891,0.0444958980000003,7.43544203899801E-10,12000.0,0.886041237776634,0.5282854252777578,0.852,0.7007247314611104,0.8665126523582406,1.1551724137931034,0.8468041856727427,0.8992537313432836,0.6424401046909604,2.0,185.0,27.0,47.0,241.0,12000.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,12500.0,0.396181709,0.12738734799999873,0.04652615600000025,7.723834156120819E-10,12500.0,0.9048423707440101,0.5391187658302703,0.852,0.6842734021674204,0.886041237776634,1.564102564102564,0.8343205585693368,0.9049180327868852,0.6416117783804727,2.0,150.0,29.0,45.0,276.0,12500.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,13000.0,0.412985601,0.1369520059999987,0.04787049200000017,8.051437556371094E-10,13000.0,0.8838445703397472,0.5264932030426931,0.842,0.6608277520178601,0.9048423707440101,1.6455026455026456,0.825139629119527,0.887459807073955,0.616146514670155,2.0,145.0,35.0,44.0,276.0,13000.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,13500.0,0.422932454,0.14019125499999893,0.04894484700000013,8.245358278105658E-10,13500.0,0.8331300019519813,0.5246829084866329,0.818,0.6254527494237734,0.8838445703397472,1.2935779816513762,0.8059089474438434,0.8794326241134752,0.5588076854013286,2.0,161.0,34.0,57.0,248.0,13500.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,14000.0,0.431155319,0.1416016229999991,0.04993061,8.405668671304983E-10,14000.0,0.8894118788819876,0.5377141151163355,0.84,0.6743095362167796,0.8331300019519813,1.2321428571428572,0.8334368465730759,0.8840579710144928,0.613326428448127,2.0,176.0,32.0,48.0,244.0,14000.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,14500.0,0.446555535,0.1496875729999993,0.05139751999999989,8.70590644516051E-10,14500.0,0.9025131246354268,0.5723824012474014,0.856,0.7054009819967266,0.8894118788819876,1.2522522522522523,0.8469941285097489,0.9100719424460432,0.65286783042394,2.0,175.0,25.0,47.0,253.0,14500.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,15000.0,0.463453697,0.1590084989999993,0.05300510199999989,9.035347703720135E-10,15000.0,0.8744281419515064,0.5686576457993437,0.832,0.6568851709038624,0.9025131246354268,1.3364485981308412,0.828074161260897,0.8531468531468531,0.5954406806871086,2.0,172.0,42.0,42.0,244.0,15000.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,15500.0,0.471936002,0.1602825539999993,0.05435722799999983,9.200716057668132E-10,15500.0,0.8939615528364127,0.587702608224097,0.864,0.7215077895909441,0.8744281419515064,1.2831050228310503,0.8564095588112859,0.9074733096085409,0.6730769230769231,2.0,177.0,26.0,42.0,255.0,15500.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,16000.0,0.479663117,0.1614352099999996,0.05546894699999978,9.35136146458487E-10,16000.0,0.878075,0.5688567067233429,0.824,0.6321070234113711,0.8939615528364127,1.5,0.8137567204023571,0.86,0.5764139590854391,2.0,154.0,42.0,46.0,258.0,16000.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,16500.0,0.487856581,0.1626185909999995,0.05685911999999975,9.511098665123188E-10,16500.0,0.9076033084710509,0.5960240331308695,0.858,0.7105443397149473,0.878075,1.2831050228310503,0.8534158583082528,0.8861209964412812,0.6588029707295762,2.0,180.0,32.0,39.0,249.0,16500.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,17000.0,0.49660775,0.1639266789999995,0.05831454199999971,9.681708707163735E-10,17000.0,0.9019856427818757,0.5878715915203717,0.85,0.6893535239736239,0.9076033084710509,1.4038461538461537,0.8413580083464117,0.886986301369863,0.6395759717314486,2.0,166.0,33.0,42.0,259.0,17000.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,17500.0,0.504168605,0.1649307889999998,0.05936131299999971,9.829112761343523E-10,17500.0,0.9231972038263428,0.6175434473446262,0.878,0.744299128101945,0.9019856427818757,1.5252525252525253,0.8705611874277356,0.9039735099337748,0.7064485081809432,2.0,166.0,29.0,32.0,273.0,17500.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,18000.0,0.518759228,0.17241768000000016,0.060658222999999664,1.011356696436803E-9,18000.0,0.8899336644663748,0.5908738819284742,0.856,0.7048599724535974,0.9231972038263428,1.3364485981308412,0.8505295005726472,0.8846153846153846,0.6537999198610925,2.0,175.0,33.0,39.0,253.0,18000.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,18500.0,0.530930748,0.17724796800000048,0.06185881299999965,1.0350859095156198E-9,18500.0,0.8491281150367623,0.5529457913838838,0.812,0.6181345466363342,0.8899336644663748,1.2935779816513762,0.8091319514965755,0.8297872340425532,0.5486048020765737,2.0,172.0,48.0,46.0,234.0,18500.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,19000.0,0.540973642,0.18084293500000073,0.06289612199999968,1.054665220205983E-9,19000.0,0.9037372319310645,0.5995057885808057,0.834,0.6645434557682358,0.8491281150367623,1.2026431718061674,0.8312644761606384,0.8571428571428571,0.602370146243066,2.0,183.0,39.0,44.0,234.0,19000.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,19500.0,0.548670272,0.18198451200000076,0.06406939999999958,1.069670328299205E-9,19500.0,0.9232947232947233,0.6275506685282048,0.866,0.7135283051137334,0.9037372319310645,1.7027027027027026,0.857400218763172,0.8888888888888888,0.6780830356042873,2.0,153.0,35.0,32.0,280.0,19500.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,20000.0,0.556908258,0.18320224100000085,0.0651979919999994,1.0857308470457797E-9,20000.0,0.9044969119917653,0.6192609969004436,0.87,0.7385694520415714,0.9232947232947233,1.1551724137931034,0.8691028022655408,0.8805970149253731,0.6885854593364474,2.0,199.0,32.0,33.0,236.0,20000.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,20500.0,0.564480425,0.18424161100000105,0.06631506099999938,1.1004933059836432E-9,20500.0,0.9230354957160343,0.6451642560932427,0.88,0.7543601080815525,0.9044969119917653,1.3255813953488371,0.8753946478438649,0.9052631578947369,0.7127510509107894,2.0,182.0,27.0,33.0,258.0,20500.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,21000.0,0.571471722,0.18517116600000155,0.06734931799999941,1.1141233190149073E-9,21000.0,0.9308500099068754,0.6612215102573085,0.882,0.7559240137675404,0.9230354957160343,1.4271844660194175,0.8767031505814736,0.9047619047619048,0.7174458380843786,2.0,175.0,28.0,31.0,266.0,21000.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,21500.0,0.577914781,0.18616696100000163,0.06832752499999951,1.1266845044617856E-9,21500.0,0.9047357850500414,0.603106002471913,0.852,0.6865628653236874,0.9308500099068754,1.5906735751295338,0.8408082613446692,0.8859934853420195,0.6449849380787682,2.0,154.0,35.0,39.0,272.0,21500.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,22000.0,0.585401838,0.18750364500000163,0.06936259099999945,1.1412810356169944E-9,22000.0,0.9012066997851772,0.5980754434969807,0.854,0.6911909032454566,0.9047357850500414,1.5510204081632653,0.8411732893318027,0.8947368421052632,0.6493066928704007,2.0,155.0,32.0,41.0,272.0,22000.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,22500.0,0.595754488,0.1913765510000016,0.07068242599999937,1.1614642368753756E-9,22500.0,0.9381873340917709,0.6599444488451156,0.892,0.7761453894241133,0.9012066997851772,1.4154589371980677,0.8851548087567522,0.9215017064846417,0.7405509288917361,2.0,176.0,23.0,31.0,270.0,22500.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,23000.0,0.603817746,0.19276690700000165,0.07192631299999938,1.1771841114014391E-9,23000.0,0.9041812995663715,0.5907059037597484,0.832,0.6502856000932571,0.9381873340917709,1.4154589371980677,0.8198217075625227,0.8805460750853242,0.5963647759323095,2.0,158.0,35.0,49.0,258.0,23000.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,23500.0,0.611590159,0.19408579400000164,0.07327092699999922,1.1923369636510813E-9,23500.0,0.9113986633933443,0.6119408206952355,0.856,0.6931260229132569,0.9041812995663715,1.6595744680851063,0.8457073662109739,0.8846153846153846,0.6533142096096711,2.0,152.0,36.0,36.0,276.0,23500.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,24000.0,0.62165385,0.19771744200000163,0.07452218099999927,1.211956819519401E-9,24000.0,0.925175,0.6304458902653564,0.86,0.7083333333333333,0.9113986633933443,1.5,0.8536685539481936,0.8833333333333333,0.66268446943078,2.0,165.0,35.0,35.0,265.0,24000.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,24500.0,0.631256236,0.2012759410000016,0.07573315699999925,1.2306773296495282E-9,24500.0,0.9199673602611179,0.6187567436613979,0.866,0.723003142053911,0.925175,1.3255813953488371,0.8542021790589733,0.9228070175438596,0.6773781446540881,2.0,170.0,22.0,45.0,263.0,24500.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,25000.0,0.638976646,0.20247206500000173,0.07693073599999922,1.2457287984838092E-9,25000.0,0.9292615259077928,0.662484302356322,0.892,0.7794297851482722,0.9199673602611179,1.3255813953488371,0.8890558118802817,0.9087719298245615,0.7401597536329516,2.0,187.0,26.0,28.0,259.0,25000.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,25500.0,0.646608195,0.20373468500000202,0.07814574699999922,1.2606070267036562E-9,25500.0,0.9296054452785332,0.6398168245467362,0.876,0.7454133337713319,0.9292615259077928,1.304147465437788,0.8681076641817135,0.9187279151943463,0.701923076923077,2.0,178.0,23.0,39.0,260.0,25500.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,26000.0,0.653981028,0.20487044600000218,0.07939250499999914,1.2749808703362946E-9,26000.0,0.9240962872297022,0.6372323207011041,0.868,0.7272952648541443,0.9296054452785332,1.3255813953488371,0.8567108545898627,0.9228070175438596,0.6828975330315069,2.0,171.0,22.0,44.0,263.0,26000.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,26500.0,0.6615765,0.2060164160000025,0.08076951699999907,1.2897887639701371E-9,26500.0,0.9187564410855377,0.6377925051650243,0.878,0.7500819403474271,0.9240962872297022,1.3474178403755868,0.8740140021915513,0.8989547038327527,0.7070496556723451,2.0,181.0,29.0,32.0,258.0,26500.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,27000.0,0.669611906,0.2071816980000029,0.08219192399999906,1.3054543391118452E-9,27000.0,0.9290533417668142,0.6304878784723219,0.87,0.7358324934161329,0.9187564410855377,1.262443438914027,0.8666782688630522,0.8924731182795699,0.6881940126143733,2.0,186.0,30.0,35.0,249.0,27000.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,27500.0,0.676386163,0.20824973900000296,0.08328458099999905,1.3186612177764381E-9,27500.0,0.9238243621316446,0.6464135536358573,0.882,0.7522340925888598,0.9290533417668142,1.5380710659898478,0.8745123833674098,0.9075907590759076,0.7166928583900821,2.0,166.0,28.0,31.0,275.0,27500.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,28000.0,0.683436811,0.20942075500000296,0.08441225999999892,1.3324069396530593E-9,28000.0,0.8970798599121985,0.581425535138254,0.836,0.6587939614853281,0.9238243621316446,1.3923444976076556,0.8228654099298226,0.8900343642611683,0.6062762582525936,2.0,159.0,32.0,50.0,259.0,28000.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,28500.0,0.690073954,0.21036266100000317,0.08551590599999884,1.3453465051700677E-9,28500.0,0.9102272727272728,0.6113569637313677,0.852,0.699089134677944,0.8970798599121985,1.2727272727272727,0.8484611739121383,0.875,0.6450391315324413,2.0,181.0,35.0,39.0,245.0,28500.0,7536.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -d (generators.RandomTreeGenerator -r 2 -i 2) -p 50000 -w 25000,1,29000.0,0.697142095,0.211640449000003,0.08659721799999873,1.3591263308500255E-9,29000.0,0.9221774394188187,0.6292928723256461,0.868,0.7237430307900949,0.9102272727272728,1.4630541871921183,0.8569935681306402,0.9090909090909091,0.6832698990567598,2.0,164.0,27.0,39.0,270.0,29000.0,7536.0
