Learner,stream,randomSeed,learning evaluation instances,evaluation time (cpu seconds),train time (cpu seconds),predict time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,Classes,CM[0][0],CM[0][1],CM[1][0],CM[1][1],model training instances,model serialized size (bytes)
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (generators.AgrawalGenerator -f 2 -b) -p 50000 -w 25000,1,12500.0,0.384744685,0.1051708229999996,0.039994934999999926,7.51214068300194E-10,12500.0,0.92452,0.7475419290234218,0.922,0.8440000000000001,0.923248,1.0,0.9210428871664988,0.964,0.8103112840466927,2.0,220.0,9.0,30.0,241.0,12500.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (generators.AgrawalGenerator -f 2 -b) -p 50000 -w 25000,1,13000.0,0.393542247,0.10642084499999976,0.041158419999999925,7.684019338091212E-10,13000.0,0.963872,0.8004066770625546,0.95,0.8999999999999999,0.92452,1.0,0.9493913839929242,0.984,0.8794063079777364,2.0,229.0,4.0,21.0,246.0,13000.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (generators.AgrawalGenerator -f 2 -b) -p 50000 -w 25000,1,13500.0,0.408367731,0.11461036699999971,0.042031422999999825,7.973665975530939E-10,13500.0,0.940608,0.7856752347172928,0.936,0.8720000000000001,0.963872,1.0,0.9353074360871938,0.972,0.8457142857142859,2.0,225.0,7.0,25.0,243.0,13500.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (generators.AgrawalGenerator -f 2 -b) -p 50000 -w 25000,1,14000.0,0.415516742,0.11549891699999977,0.04288106399999976,8.113336761130225E-10,14000.0,0.952176,0.8260217146627633,0.948,0.8959999999999999,0.940608,1.0,0.9479915611438743,0.952,0.8732369841546229,2.0,236.0,12.0,14.0,238.0,14000.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (generators.AgrawalGenerator -f 2 -b) -p 50000 -w 25000,1,14500.0,0.423126634,0.11666110199999949,0.04361886699999978,8.262011814779703E-10,14500.0,0.94264,0.8294379534708363,0.952,0.9039999999999999,0.952176,1.0,0.9516974309096352,0.976,0.8838645085933589,2.0,232.0,6.0,18.0,244.0,14500.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (generators.AgrawalGenerator -f 2 -b) -p 50000 -w 25000,1,15000.0,0.430263855,0.11749715999999928,0.04438849999999969,8.401452258229254E-10,15000.0,0.903112,0.7766508010388026,0.918,0.8360000000000001,0.94264,1.0,0.9168467701857274,0.964,0.8010674429888405,2.0,218.0,9.0,32.0,241.0,15000.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (generators.AgrawalGenerator -f 2 -b) -p 50000 -w 25000,1,15500.0,0.478449344,0.15614596699999964,0.046635380999999705,9.342855915758342E-10,15500.0,0.8668138690219044,0.6925827013026123,0.864,0.727917286855204,0.903112,0.9920318725099602,0.8630804820679798,0.8273092369477911,0.6704190118824265,2.0,226.0,43.0,25.0,206.0,15500.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (generators.AgrawalGenerator -f 2 -b) -p 50000 -w 25000,1,16000.0,0.487169595,0.15774200699999955,0.04767196599999969,9.513224139809605E-10,16000.0,0.949039184626954,0.8402852852977685,0.952,0.90396465899451,0.8668138690219044,1.0080321285140563,0.9507967523248213,0.9960159362549801,0.8838124054462934,2.0,226.0,1.0,23.0,250.0,16000.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (generators.AgrawalGenerator -f 2 -b) -p 50000 -w 25000,1,16500.0,0.495420331,0.15893485299999968,0.048676467999999674,9.67441941267914E-10,16500.0,0.939944,0.8224296496520621,0.94,0.8799999999999999,0.949039184626954,1.0,0.9385606000679978,0.992,0.8517520215633422,2.0,222.0,2.0,28.0,248.0,16500.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (generators.AgrawalGenerator -f 2 -b) -p 50000 -w 25000,1,17000.0,0.503742985,0.16020158499999987,0.04967744099999972,9.837019753124975E-10,17000.0,0.935512,0.8085345327519452,0.934,0.8680000000000001,0.939944,1.0,0.9332266605707319,0.972,0.8379549393414213,2.0,224.0,7.0,26.0,243.0,17000.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (generators.AgrawalGenerator -f 2 -b) -p 50000 -w 25000,1,17500.0,0.511504797,0.16133353299999997,0.05064776799999967,9.988662879665689E-10,17500.0,0.9481511704187267,0.8322317789220146,0.944,0.8880304557160451,0.935512,0.9920318725099602,0.9434650189698992,0.9799196787148594,0.8624368332397528,2.0,228.0,5.0,23.0,244.0,17500.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (generators.AgrawalGenerator -f 2 -b) -p 50000 -w 25000,1,18000.0,0.519918004,0.16257718299999993,0.051595340999999614,1.0153032361136538E-9,18000.0,0.961888,0.8518927599639831,0.956,0.9119999999999999,0.9481511704187267,1.0,0.9556986972890568,0.98,0.8913431197695156,2.0,233.0,5.0,17.0,245.0,18000.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (generators.AgrawalGenerator -f 2 -b) -p 50000 -w 25000,1,18500.0,0.530199958,0.16440915499999975,0.052630967999999646,1.03539116985268E-9,18500.0,0.948199171186739,0.8195727203659258,0.936,0.8719692726254302,0.961888,1.0080321285140563,0.935460315233106,0.9641434262948207,0.8422174840085289,2.0,226.0,9.0,23.0,242.0,18500.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (generators.AgrawalGenerator -f 2 -b) -p 50000 -w 25000,1,19000.0,0.54107608,0.1661340659999999,0.053735369999999665,1.056639934248394E-9,19000.0,0.954968,0.8207692592004593,0.934,0.8680000000000001,0.948199171186739,1.0,0.9335180769540566,0.964,0.8359926759089721,2.0,226.0,9.0,24.0,241.0,19000.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (generators.AgrawalGenerator -f 2 -b) -p 50000 -w 25000,1,19500.0,0.554436511,0.16784382599999978,0.0552706349999997,1.0827423125174306E-9,19500.0,0.973023568377094,0.8515521323164713,0.954,0.9080147176451767,0.954968,0.9920318725099602,0.9538378042963649,0.9759036144578314,0.8858778625954198,2.0,234.0,6.0,17.0,243.0,19500.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (generators.AgrawalGenerator -f 2 -b) -p 50000 -w 25000,1,20000.0,0.566018248,0.17003173499999996,0.05662762499999959,1.1053696424431267E-9,20000.0,0.9754956079297269,0.8329128388540213,0.936,0.8719815653454098,0.973023568377094,1.0080321285140563,0.9357937867715204,0.952191235059761,0.8393775881540972,2.0,229.0,12.0,20.0,239.0,20000.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (generators.AgrawalGenerator -f 2 -b) -p 50000 -w 25000,1,20500.0,0.577657553,0.17206004199999983,0.05776637299999965,1.128109443419509E-9,20500.0,0.964872,0.7942536987792096,0.922,0.8440000000000001,0.9754956079297269,1.0,0.9218242782656573,0.94,0.8050475493782006,2.0,226.0,15.0,24.0,235.0,20500.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (generators.AgrawalGenerator -f 2 -b) -p 50000 -w 25000,1,21000.0,0.590403356,0.174519917,0.05950275999999976,1.1530110181702504E-9,21000.0,0.965688,0.8509583620110017,0.954,0.9079999999999999,0.964872,1.0,0.9538301735634075,0.972,0.884408280483427,2.0,234.0,7.0,16.0,243.0,21000.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (generators.AgrawalGenerator -f 2 -b) -p 50000 -w 25000,1,21500.0,0.603002764,0.17687994600000012,0.06096313399999978,1.1776265798674686E-9,21500.0,0.96464,0.8063899555147498,0.924,0.8480000000000001,0.965688,1.0,0.9239653673163297,0.932,0.8101545253863136,2.0,229.0,17.0,21.0,233.0,21500.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (generators.AgrawalGenerator -f 2 -b) -p 50000 -w 25000,1,22000.0,0.615376169,0.17928306400000008,0.062393162999999835,1.2018005977405439E-9,22000.0,0.9560872973967584,0.8201201942269946,0.938,0.8760079354921284,0.96464,0.9920318725099602,0.9379883139747714,0.9477911646586346,0.8446646167862428,2.0,233.0,13.0,18.0,236.0,22000.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (generators.AgrawalGenerator -f 2 -b) -p 50000 -w 25000,1,22500.0,0.627264343,0.1815265810000002,0.06382041299999978,1.2250266160236461E-9,22500.0,0.9587913406614506,0.8349120299678887,0.946,0.8919758025797778,0.9560872973967584,1.0080321285140563,0.945531757523179,0.9721115537848606,0.8654634038312479,2.0,229.0,7.0,20.0,244.0,22500.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (generators.AgrawalGenerator -f 2 -b) -p 50000 -w 25000,1,23000.0,0.636902096,0.1830971920000004,0.06498879799999974,1.243855969243579E-9,23000.0,0.967064,0.8358016863177299,0.954,0.9079999999999999,0.9587913406614506,1.0,0.953746297502643,0.976,0.8847745589196253,2.0,233.0,6.0,17.0,244.0,23000.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (generators.AgrawalGenerator -f 2 -b) -p 50000 -w 25000,1,23500.0,0.643702184,0.1841470970000003,0.06578455099999976,1.2571413542164693E-9,23500.0,0.982576,0.8645701069823898,0.966,0.9319999999999999,0.967064,1.0,0.9659813662799092,0.972,0.9142979727555507,2.0,240.0,7.0,10.0,243.0,23500.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (generators.AgrawalGenerator -f 2 -b) -p 50000 -w 25000,1,24000.0,0.652327687,0.18555499700000036,0.06704084099999998,1.2739930667148692E-9,24000.0,0.9848797580761293,0.875277532357183,0.976,0.9520053753979554,0.982576,0.9920318725099602,0.9759340342235363,0.9919678714859438,0.9396921788294419,2.0,241.0,2.0,10.0,247.0,24000.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (generators.AgrawalGenerator -f 2 -b) -p 50000 -w 25000,1,24500.0,0.659410104,0.18658924400000024,0.06783828900000015,1.2878300400574999E-9,24500.0,0.96032,0.8175665373811403,0.93,0.8600000000000001,0.9848797580761293,1.0,0.9298946176852515,0.944,0.8239219712525668,2.0,229.0,14.0,21.0,236.0,24500.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (generators.AgrawalGenerator -f 2 -b) -p 50000 -w 25000,1,25000.0,0.666197058,0.1877750470000001,0.06869453000000031,1.3010897650321322E-9,25000.0,0.951976,0.8089804743864323,0.93,0.8600000000000001,0.96032,1.0,0.9299806449598831,0.936,0.8240321769733536,2.0,231.0,16.0,19.0,234.0,25000.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (generators.AgrawalGenerator -f 2 -b) -p 50000 -w 25000,1,25500.0,0.674345776,0.1893941809999999,0.06968303900000038,1.3170099789566462E-9,25500.0,0.958072,0.822581344316854,0.942,0.8839999999999999,0.951976,1.0,0.9416411205974387,0.968,0.8539547743655573,2.0,229.0,8.0,21.0,242.0,25500.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (generators.AgrawalGenerator -f 2 -b) -p 50000 -w 25000,1,26000.0,0.682413421,0.19094276599999985,0.07052887400000045,1.332771799928612E-9,26000.0,0.9757356117697883,0.835424453828073,0.948,0.8959916793343466,0.958072,1.0080321285140563,0.9479316310736946,0.9561752988047809,0.8695358486924635,2.0,234.0,11.0,15.0,240.0,26000.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (generators.AgrawalGenerator -f 2 -b) -p 50000 -w 25000,1,26500.0,0.693670833,0.19291491800000019,0.0720011700000005,1.354765493571758E-9,26500.0,0.97212,0.8236954538284808,0.938,0.8759999999999999,0.9757356117697883,1.0,0.9379978678014146,0.936,0.8440584662110857,2.0,235.0,16.0,15.0,234.0,26500.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (generators.AgrawalGenerator -f 2 -b) -p 50000 -w 25000,1,27000.0,0.702613526,0.19436461300000005,0.07291648200000041,1.372236902647548E-9,27000.0,0.9674634794156707,0.8398404048325744,0.948,0.8959983359733755,0.97212,0.9920318725099602,0.9479991451673719,0.9477911646586346,0.8689931883922738,2.0,238.0,13.0,13.0,236.0,27000.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (generators.AgrawalGenerator -f 2 -b) -p 50000 -w 25000,1,27500.0,0.71218676,0.19637985799999982,0.07395127000000046,1.39094020459387E-9,27500.0,0.944968,0.803324528324045,0.924,0.8480000000000001,0.9674634794156707,1.0,0.9239653673163297,0.932,0.808010288443873,2.0,229.0,17.0,21.0,233.0,27500.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (generators.AgrawalGenerator -f 2 -b) -p 50000 -w 25000,1,28000.0,0.720598115,0.19766746099999988,0.07486171200000051,1.4073735344741075E-9,28000.0,0.9375750012000192,0.7992880835978771,0.922,0.8439700422481117,0.944968,1.0080321285140563,0.9216407058856786,0.9442231075697212,0.8032609674804073,2.0,224.0,14.0,25.0,237.0,28000.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (generators.AgrawalGenerator -f 2 -b) -p 50000 -w 25000,1,28500.0,0.730777778,0.20012870300000007,0.07611938900000058,1.4272616214884648E-9,28500.0,0.973552,0.8482082463433692,0.952,0.9039999999999999,0.9375750012000192,1.0,0.9519663859611851,0.96,0.8785295684603089,2.0,236.0,10.0,14.0,240.0,28500.0,7552.0
